company,link_response,location,date,link_url,job_title
Crowne Plaza Hotel,<200 http://www.indeed.com/cmp/Crowne-Plaza-Hotel/jobs/Chief-Engineer-1c4f5512c0b8a0e4>,"houston, tx",30+ days ago,http://www.indeed.com/cmp/Crowne-Plaza-Hotel/jobs/Chief-Engineer-1c4f5512c0b8a0e4?r=1&fccid=3f920b305c8a48fa,chief engineer
Textron,<200 https://textron.taleo.net/careersection/textron/jobdetail.ftl?job=247107&lang=en&src=JB-10146>,"fort worth, tx 76118",30+ days ago,http://www.indeed.com/rc/clk?jk=2af4df60409bb5af&fccid=be0fe44f2a1c36c4,"2017 summer internship - production engineer (amarillo, tx)"
Campbell Soup Company,<200 https://campbellsoup.wd5.myworkdayjobs.com/en-US/ExternalCareers_GlobalSite/job/USA---TX---Paris/Power-Plant-Operator_Req-03246-2?utm_source=Indeed&utm_medium=organic&utm_campaign=Indeed>,"paris, tx 75460",4 days ago,http://www.indeed.com/rc/clk?jk=d8779f806617c31a&fccid=76c7d9c9adef7d87,power plant operator
Graham & Associates,<200 http://www.engineering.com/jobs/display-job/14751/?utm_source=Indeed&utm_medium=organic&utm_campaign=Indeed>,"dallas, tx",23 days ago,http://www.indeed.com/rc/clk?jk=7461ec7935533ac8&fccid=07d50a2e2639752e,"mechanical engineer - mep - design - dallas, tx"
Entegris,<200 https://careers-entegris.icims.com/jobs/3587/sr.-design-engineer/job?hub=14&in_iframe=1&mode=job&iis=Indeed&iisn=Indeed.com>,"decatur, tx 76234",30+ days ago,http://www.indeed.com/rc/clk?jk=b857d5ad753c4d69&fccid=537cd40d1157d889,sr. design engineer
Texas Instruments,<200 https://xjobs.brassring.com/tgwebhost/jobdetails.aspx?partnerid=25329&siteid=5197&jobid=339826>,"dallas, tx 75243 ",30+ days ago,http://www.indeed.com/rc/clk?jk=3734636ba8554b12&fccid=07b74a82254ef712,facilities controls engineer
TDIndustries,<200 http://chp.tbe.taleo.net/chp01/ats/careers/requisition.jsp?org=TDINDUSTRIES&cws=1&rid=2236&source=Indeed.com>,"austin, tx",1 day ago,http://www.indeed.com/rc/clk?jk=8d4902a41a6ef5b4&fccid=fccbf93555a4c69f,estimator
Stantec,<200 https://jobs-stantec.icims.com/jobs/25752/senior-plumbing-designer/job?in_iframe=1&mode=job&iis=Job+Board&iisn=Indeed>,"dallas, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=119f2fcce6f28d40&fccid=21a8fd40bfbef78d,senior plumbing designer
Embassy Suites By Hilton,<200 http://www.hcareers.com/seeker/search/view?jobAdId=254997&type=partner&source=indeedorganic>,"grapevine, tx",11 days ago,http://www.indeed.com/rc/clk?jk=a10ce9d9d689e6e6&fccid=96d96aff1577e973,engineering
Safran,<200 http://safran.profils.org/pages/offre/detailoffre.aspx?LCID=1033&idOffre=45374&idOrigine=&idOrigine=3098>,"grand prairie, tx 75052",11 days ago,http://www.indeed.com/rc/clk?jk=b24dc9be489c8327&fccid=b3885ca934ed0066,electrical engineer
"Cummins Power Systems, LLC.",<200 http://cummins-us.jobs/arlington-tx/electrical-engineer-cummins-southern-plains/416DB6B9D131419FBC1D6680634A9548/job/?utm_campaign=.JOBS%20XML%20Feed&vs=23&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20XML%20Feed-DE>,"arlington, tx",9 hours ago,http://www.indeed.com/rc/clk?jk=acd79d3ab89f3675&fccid=bc2a4d41d442f037,"electrical engineer, cummins southern plains"
Eutectic,<200 https://www.smartrecruiters.com/Eutectic/97957292-technical-sales-engineer>,"houston, tx 77043 ",27 days ago,http://www.indeed.com/rc/clk?jk=2c7d2a66697bdd73&fccid=4131048eca6333e9,technical sales engineer
CDM Resource Management,<200 https://energytransfer-openhire.silkroad.com/epostings/index.cfm?fuseaction=app.jobinfo&jobid=6182&source=ONLINE&JobOwner=992275&company_id=16323&version=1&byBusinessUnit=NULL&bycountry=&bystate=&byRegion=&bylocation=&keywords=&byCat=&proximityCountry=&postalCode=&radiusDistance=&isKilometers=&tosearch=yes&city=>,"amarillo, tx",2 days ago,http://www.indeed.com/rc/clk?jk=0818995a61a0f56e&fccid=caeb0ca501ae3a8b,manager - mechanical integrity
Brasfield & Gorrie,<200 https://jobs-brasfieldgorrie.icims.com/jobs/2826/project-manager---dallas%2ctx/job?in_iframe=1&mode=job&iis=6-Indeed&iisn=Indeed.com>,"dallas, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=c68a5ca9d4dad375&fccid=8e71e3e281c28ed3,"project manager - dallas,tx"
"Signature Systems Group, LLC",<200 https://www.paycomonline.net/v4/ats/index.php?/job/apply&clientkey=DF8E49B8F052100B1F84FDC8F17C937B&job=8403>,"flower mound, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=ef04e9d8e0fcf2c5&fccid=d0781237801ca8c6,plastics engineer
Alsco,<200 https://rn22.ultipro.com/ALS1001/JobBoard/JobDetails.aspx?__ID=*FCB44034795B28DF>,"fort worth, tx 76119 ",4 days ago,http://www.indeed.com/rc/clk?jk=16f2545164558d8c&fccid=34565199da937bbd,maintenance technician
Hyatt,<200 https://hyatt.taleo.net/careersection/10780/jobdetail.ftl?lang=en&job=AUS003003&src=JB-14400>,"austin, tx",29 days ago,http://www.indeed.com/rc/clk?jk=5de181c58510f6ef&fccid=b385273868d506a9,general maintenance mid-level engineer
AMC Theaters,<200 https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&jobId=537931&PartnerId=25572&SiteId=5197>,"dallas, tx",21 days ago,http://www.indeed.com/rc/clk?jk=391775b2a6a041c1&fccid=baaa7b0d4b398c51,facilities manager
ABM On-Site,<200 https://abm.mua.hrdepartment.com/hr/ats/Posting/view/43681/0>,"dallas, tx 75234",30+ days ago,http://www.indeed.com/rc/clk?jk=89a0ef530472c0dd&fccid=896a7c494b348d01,data center engineer
SNC-Lavalin,<200 https://slihrms.wd3.myworkdayjobs.com/en-US/Careers/job/USTXSealy5000/Designer-III_R-000821?sType=Indeed>,"sealy, tx",3 days ago,http://www.indeed.com/rc/clk?jk=6b5245f2e1d714f6&fccid=59b04a51f1164f7e,designer iii
Digital Realty,<200 https://digitalrealty-openhire.silkroad.com/epostings/index.cfm?fuseaction=app.dspjob&jobid=923&company_id=16729&version=1&jobBoardId=3338>,"richardson, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=185a0455cb55ce2d&fccid=f36d675e2036b2e5,engineer - lead
L-3 Communications,<200 https://l3com.taleo.net/careersection/l3_ext_us/jobdetail.ftl?job=081704&src=JB-10095>,"greenville, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=13288b89432886ea&fccid=d0b3f9cc8e1c8e97,engineer - multi-disciplined 6
Textron,<200 https://textron.taleo.net/careersection/textron/jobdetail.ftl?job=247490&lang=en&src=JB-10146>,"fort worth, tx 76118",30+ days ago,http://www.indeed.com/rc/clk?jk=3e05d7c5c5cfc7a6&fccid=be0fe44f2a1c36c4,2017 summer internship - commercial programs engineering
Parkland Hospital,<200 https://www.parklandcareers.com/job/Dallas-Fac-Prog-Mgr-Plan-Design-Const-TX-75201/355527700/?feedId=176500&utm_source=Indeed&utm_campaign=PHHS_Indeed>,"dallas, tx",13 days ago,http://www.indeed.com/rc/clk?jk=88707cb344208d6d&fccid=2e8d122bc3bdde9f,fac prog mgr-plan design const
Gas Drive Global,<200 https://gasdriveglobal.hgcareers.com/en/js/viewjob.php?submit=Search&custompage=1&order=1&DESC=1&jobID=2667>,"odessa, tx",16 days ago,http://www.indeed.com/rc/clk?jk=6163d89ed964e667&fccid=711dc1be7c2cbae2,sr. parts/warehouse coordinator
Sierra Nevada Corporation,<200 https://aerotek.catsone.com/careers/index.php?m=portal&a=details&jobOrderID=7958914&ref=indeed&rf=Indeed.com>,"fort worth, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=f4fb8f8aabe80b6a&fccid=7039fb7b00b8b3a8,stability and control engineer
"Milestone Environmental Services, LLC","<200 http://www.indeed.com/cmp/Milestone-Environmental-Services,-LLC/jobs/Receiver-6fe1885898d7f877>","kenedy, tx",8 days ago,"http://www.indeed.com/company/Milestone-Environmental-Services,-LLC/jobs/Receiver-6fe1885898d7f877?r=1&fccid=ba233d311251465f","receiver / wash rack operator - oil and gas - smiley, tx"
"Continental Automotive Systems, Inc.",<200 http://www.sologig.com/jobs/-/J5L70D6F09R0WRVLWKN?Job_DID=J5L70D6F09R0WRVLWKN&siteid=0020S0111&ipath=JRKCV0A>,"houston, tx",14 days ago,http://www.indeed.com/rc/clk?jk=35f777becf1ef22a&fccid=395430dc4dfcb11a,quality engineer
Stryker,<200 http://jobs.brassring.com/tgwebhost/jobdetails.aspx?jobId=382403&PartnerId=25787&SiteId=5361&type=mail&JobReqLang=1&recordstart=1&JobSiteId=5361&JobSiteInfo=115089_5361&gqid=358&codes=IND>,"flower mound, tx",10 days ago,http://www.indeed.com/rc/clk?jk=faaf5d77f5fdbc49&fccid=7847eeddd5ec77ae,supplier quality engineer
Qorvo,<200 https://qorvorccorp.peoplefluent.com/viewjob.html?optlink-view=view-22202&ERFormID=newjoblist&ERFormCode=any>,"richardson, tx",17 days ago,http://www.indeed.com/rc/clk?jk=dc45831a10f1ca99&fccid=f0f57785b56c2161,pcb cad drafter
Aspire Food Group,<200 http://www.indeed.com/cmp/Aspire-Food-Group/jobs/Part-Time-Engineering-Technician-3af5abfc9774ffb2>,"austin, tx",30+ days ago,http://www.indeed.com/cmp/Aspire-Food-Group/jobs/Part-Time-Engineering-Technician-3af5abfc9774ffb2?r=1&fccid=810344308b9c2043,part time engineering technician
The University of Texas at Dallas,<200 http://www.indeed.com/cmp/The-University-of-Texas-at-Dallas/jobs/Project-Manager-385b27dbaf515290>,"richardson, tx",30+ days ago,http://www.indeed.com/cmp/The-University-of-Texas-at-Dallas/jobs/Project-Manager-385b27dbaf515290?r=1&fccid=34f37472557b322f,project manager - mechanical engineer - fm
Parsons Corporation,<200 https://parsons.taleo.net/careersection/2/jobdetail.ftl?job=507584&src=JB-10042>,"houston, tx 77062 ",30+ days ago,http://www.indeed.com/rc/clk?jk=30eccd62424cf2a9&fccid=e8f998ddd15bac9c,"principal engineer, mechanical"
CBRE,<200 http://cbre.referrals.selectminds.com/jobs/mobile-building-engineer-11814?src=JB-10140&utm_source=Indeed&utm_medium=organic&utm_campaign=Indeed>,"dallas, tx",8 days ago,http://www.indeed.com/rc/clk?jk=677090d2ce8dbbdb&fccid=c9b9e477b3c84b4d,mobile building engineer
Aereon,<200 http://www.aereon.com/careers/sr-project-manager-austin-tx>,"austin, tx",28 days ago,http://www.indeed.com/rc/clk?jk=e9ee0a02ad660d70&fccid=14dcc3756e074ae7,sr. project manager
"ThyssenKrupp North America, Inc.",<200 http://thyssenkruppusjobs.com/search?job=J3G71X6CKDDZ8NJ0B0Q&sType=Indeed>,"coppell, tx",9 days ago,http://www.indeed.com/rc/clk?jk=9c1f11c43b95e4a9&fccid=f648cb032adb36d1,technical instructor - its
MTU America Inc.,<200 https://sjobs.brassring.com/TGWebHost/jobdetails.aspx?jobId=721605&partnerid=25548&siteid=5147>,"houston, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=ad04b4edf6493a32&fccid=a86569ef614734e1,sr. application engineer
BASF Corporation,<200 https://basf.jobs/north-america-pe/job/Freeport-Mechanical-Maintenance-Technician-TX-77541/327921901/?feedId=111101&src=JB-10220>,"freeport, tx 77541",2 days ago,http://www.indeed.com/rc/clk?jk=6fe3d294c0025fd7&fccid=f161bd11bb997f0a,mechanical maintenance technician
L-3 Communications,<200 https://l3com.taleo.net/careersection/l3_ext_us/jobdetail.ftl?job=083974&src=JB-10095>,"plano, tx",15 days ago,http://www.indeed.com/rc/clk?jk=c900c233ed257e49&fccid=d0b3f9cc8e1c8e97,program manager iii
Sanmina Corporation,<200 http://recruit.trovix.com/jobhostmaster/jobhost/ViewJobPostDetails.do?title=QUALITY+ENGINEER&jobPostId=cmtfym5xdfb4dj7x5sx2x7ysab&accountId=8e737ca844196a9fc4196cab69d5b5991f7b3fb5&button=&action=viewDetails&tid=0208-aj2qt5vv2bdgllvjpuds2m7rvh&jobSource=Indeed>,"austin, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=4a3bed34ab802730&fccid=b4d34a212474ed21,quality engineer
Orcapod Consulting Services Private Limited,<200 https://www.dice.com/jobs/detail/90963013/PODE08?CMPID=AG_IN_UP_JS_AV_OG_RC_&utm_campaign=Advocacy_Ongoing&utm_medium=Aggregator&utm_source=Indeed&rx_campaign=indeed30&rx_group=100952&rx_job=90963013%2FPODE08&rx_source=Indeed>,"austin, tx 78758 ",2 days ago,http://www.indeed.com/rc/clk?jk=4895ddf8095b9c9e&fccid=6547a2c4d1edcbcf,design engineer medical domain expertise
Evoqua Water Technologies LLC (US),<200 https://careers.peopleclick.com/careerscp/client_water_technologies/external/jobDetails.do?functionName=getJobDetail&jobPostId=7951&localeCode=en-us>,"conroe, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=b0b4e9d69f051922&fccid=5b25c8befcf3ffe0,field service engineer w/ plc
Enerflex,<200 https://enerflex.hgcareers.com/en/js/viewjob.php?jobID=2669>,"houston, tx",15 days ago,http://www.indeed.com/rc/clk?jk=e4840db515a3e23b&fccid=4bffc6c2eafd7d3c,controls engineer
CDM Resource Management,<200 https://energytransfer-openhire.silkroad.com/epostings/index.cfm?fuseaction=app.jobinfo&jobid=5592&source=ONLINE&JobOwner=995836&company_id=16323&version=1&byBusinessUnit=NULL&bycountry=&bystate=&byRegion=&bylocation=&keywords=&byCat=&proximityCountry=&postalCode=&radiusDistance=&isKilometers=&tosearch=yes&city=>,"midland, tx",2 days ago,http://www.indeed.com/rc/clk?jk=bbbe1654fb7609e5&fccid=caeb0ca501ae3a8b,equipment technician
Stantec,<200 https://jobs-stantec.icims.com/jobs/25471/project-manager---mechanical-engineering/job?in_iframe=1&mode=job&iis=Job+Board&iisn=Indeed>,"houston, tx 77084",30+ days ago,http://www.indeed.com/rc/clk?jk=edf75ccbfdfd36f8&fccid=21a8fd40bfbef78d,project manager - mechanical engineering
S & C Electric Company,<200 https://career4.successfactors.com/career?company=sandc&career_ns=job_listing&navBarLevel=JOB_SEARCH&career_job_req_id=14041>,"dallas, tx 75238 ",30+ days ago,http://www.indeed.com/rc/clk?jk=a6280a72017dbba0&fccid=751694335a766c60,field service engineer
Entegris,<200 https://careers-entegris.icims.com/jobs/3675/blends-solids-principal-engineer/job?hub=14&in_iframe=1&mode=job&iis=Indeed&iisn=Indeed.com>,"burnet, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=1f6859df3034fadf&fccid=537cd40d1157d889,blends/solids principal engineer
"Inogen, Inc.",<200 https://inogen.applicantpro.com/jobs/421686-20470.html>,"dallas, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=069b12b4cf10ebdc&fccid=cc8fe8232cf0ce45,manufacturing process engineer i
Air System Components Inc.,<200 http://chm.tbe.taleo.net/chm02/ats/careers/requisition.jsp?org=TOMKINSBP&cws=1&rid=1137&source=Indeed.com>,"plano, tx 75074",30+ days ago,http://www.indeed.com/rc/clk?jk=31f6b2d8cb2bf917&fccid=5ac529bdb5da5c34,application engineer
"Durcon, A Wilsonart Company","<200 http://www.indeed.com/cmp/Durcon,-Inc/jobs/Quality-Engineer-5e101a1773301e3e>","taylor, tx",30+ days ago,"http://www.indeed.com/cmp/Durcon,-Inc/jobs/Quality-Engineer-5e101a1773301e3e?r=1&fccid=3524aeb5b3918b2b",quality engineer
CBRE,<200 http://cbre.referrals.selectminds.com/jobs/building-engineer-healthcare-11851?src=JB-10140&utm_source=Indeed&utm_medium=organic&utm_campaign=Indeed>,"san antonio, tx 78216",7 days ago,http://www.indeed.com/rc/clk?jk=2a046f3085c54b10&fccid=c9b9e477b3c84b4d,building engineer (healthcare)
Actus Consulting Group,"<200 http://www.indeed.com/cmp/Actus-Consulting-Group,-Inc./jobs/Japanese-Bilingual-Mechanical-Design-Engineer-0cbb116342e90006>","frisco, tx",3 days ago,"http://www.indeed.com/cmp/Actus-Consulting-Group,-Inc./jobs/Japanese-Bilingual-Mechanical-Design-Engineer-0cbb116342e90006?r=1&fccid=6aa4db427f7c5782",japanese bilingual mechanical design engineer
Honeywell,<200 https://honeywell.taleo.net/careersection/9/jobdetail.ftl?lang=en&job=00319243&src=602>,"richardson, tx 75081",30+ days ago,http://www.indeed.com/rc/clk?jk=396ded4e13826f1d&fccid=50208b5bf45ee3b8,yield enhancement engineer
Western Refining,<200 http://jobs.wnr.com/process-engineering-supervisor/job/6262223>,"el paso, tx",3 days ago,http://www.indeed.com/rc/clk?jk=f83ce630ee80858e&fccid=762721a7f892a7b9,process engineering supervisor
Raytheon,<200 https://jobs.raytheon.com/job/-/-/4679/2907243?codes=3640>,"mckinney, tx 75071",30+ days ago,http://www.indeed.com/rc/clk?jk=c4b2ddd1953097d6&fccid=aa53b551f9df0210,principal systems engineer
L-3 Communications,<200 https://l3com.taleo.net/careersection/l3_ext_us/jobdetail.ftl?job=083280&src=JB-10095>,"greenville, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=7965f8668c5f3cdf&fccid=d0b3f9cc8e1c8e97,engineer - field 4
Honeywell,<200 https://honeywell.taleo.net/careersection/9/jobdetail.ftl?lang=en&job=00319250&src=602>,"richardson, tx 75081",30+ days ago,http://www.indeed.com/rc/clk?jk=64a7deb1d018db6f&fccid=50208b5bf45ee3b8,equipment engineer
Oceaneering,<200 https://jobs.oii.oceaneering.com/psc/HRPRDPUB/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=2&JobOpeningId=11145&PostingSeq=1>,"clear lake, tx",9 days ago,http://www.indeed.com/rc/clk?jk=b83dae85abb6680e&fccid=ebfc084a0701a085,project manager
"Lockwood, Andrews & Newnam, Inc.",<200 https://careers-lan.icims.com/jobs/3301/engineer-i---electrical/job?in_iframe=1>,"houston, tx 77042 ",23 hours ago,http://www.indeed.com/rc/clk?jk=89be8214e7122401&fccid=ab1cd4ac92e8c134,engineer i - facilities engineering electrical
Petrobras,<200 https://petrobras-openhire.silkroad.com/epostings/index.cfm?fuseaction=app.dspjob&jobid=214&company_id=16396&version=1&jobBoardId=1112>,"pasadena, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=bde9c9a1f2878941&fccid=59be9ebf6c5e39f6,fixed equipment engineer
"Configuration Management, Inc.",<200 http://www.bosmaxhire.net/cp/?E85E6B361D43515B7E581C2977551F6A052E334B51&AspxAutoDetectCookieSupport=1>,"dallas, tx",16 hours ago,http://www.indeed.com/rc/clk?jk=581c396c0e302c91&fccid=cc8dbfda0dd0ea54,71395 desktop support technician
Firefly,<200 http://fireflyspace.hrmdirect.com/employment/job-opening.php?req=397377&nohd>,"cedar park, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=97575ab5fe890223&fccid=64ddea473386733f,launch engineer / fluid systems
Eaton,<200 http://eaton-jobs.com/ShowJob/Id/901096/Commercial%20Applications%20Engineer>,"houston, tx 77002 ",30+ days ago,http://www.indeed.com/rc/clk?jk=046d559b9bc09234&fccid=87f38351bd29de24,commercial applications engineer
Pratt & Whitney,<200 https://jobs.utc.com/job/fort-worth/spec-prod-and-proc-quality/1566/3092506>,"fort worth, tx",7 days ago,http://www.indeed.com/rc/clk?jk=9e318fda52eaa332&fccid=54fab6b8f8edafb5,"spec, prod & proc quality"
PepsiCo,<200 https://apply.pepsicojobs.com/jobs/100560BR/Packaging+Engineer?lang=en-US>,"plano, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=7f03a12046f38617&fccid=2973259ddc967948,packaging engineer
Sanmina Corporation,<200 http://recruit.trovix.com/jobhostmaster/jobhost/ViewJobPostDetails.do?title=OPTO-MECHANICAL+DESIGN+ENGINEER+(DALLAS+OR+CARROLLTON%2c+TX+OR+OTTAWA%2c+CANADA)&jobPostId=hffhzgwkg5h67nncatt5kmgr3g&accountId=8e737ca844196a9fc4196cab69d5b5991f7b3fb5&button=&action=viewDetails&tid=0207-pym76fhisvfzfhobeirywtyuof&jobSource=Indeed>,"carrollton, tx 75006",4 hours ago,http://www.indeed.com/rc/clk?jk=58e768297e195683&fccid=b4d34a212474ed21,"optomechanical design engineer (dallas or carrollton, tx or ottawa, canada)"
Weatherford,<200 http://jobs.weatherford.com/jobs/5588010-mechanical-design-engineer-iv?tm_job=57491-1A&tm_event=view&tm_company=2115&bid=326>,"houston, tx 77060 ",30+ days ago,http://www.indeed.com/rc/clk?jk=706af3e172d4ef68&fccid=e764c38693822dfc,mechanical design engineer iv
Samsung,<200 https://careers.ap.samsung.com/careers/svc/app/viewSearchJob?reqstnNo=278110&source=Indeed>,"austin, tx 78754",30+ days ago,http://www.indeed.com/rc/clk?jk=ddf2eac952456b5a&fccid=4c8f1cd901f84ca7,facilities iwt engineer
McDermott,<200 https://mcdermott.mua.hrdepartment.com/hrdepartment/ats/Posting/view/5349/0>,"houston, tx 77079 ",30+ days ago,http://www.indeed.com/rc/clk?jk=675fde7e3578f91f&fccid=58d2ae3bd9faa0c5,chief engineer
Verizon,<200 http://jobs.verizon.com/jobs/5906508-data-center-construction-engineer?tm_job=437782-1A&tm_event=view&tm_company=781&bid=0&bid=326&aasi=2&CID=pst>,"southlake, tx 76092",9 days ago,http://www.indeed.com/rc/clk?jk=e92c611e7e95acfe&fccid=f7029f63fe5c906e,data center construction engineer
YETI Custom Shop,<200 https://yeticustomshop.workable.com/jobs/265975>,"austin, tx",30+ days ago,http://www.indeed.com/rc/clk?jk=eded0b9dc18a4c57&fccid=1dce73dd8617bef6,production / maintenance technician
Flowserve,<200 http://flowserve.jobs/sulphur-springs-tx/manager-engineering/A8B545E8190B46839BF4921B595947C8/job/?utm_campaign=Indeed&vs=1554&utm_medium=Job%20Aggregator&utm_source=Indeed-DE>,"sulphur springs, tx 75482",27 days ago,http://www.indeed.com/rc/clk?jk=75ee983eaec6285f&fccid=382ab41b9b15f833,"manager, engineering"
